threshold,exact_match_accuracy,hamming_loss,jaccard_score,binary_precision,binary_recall,binary_f1,binary_support,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc_macro,roc_auc_micro,label_accuracy__compute,label_precision__compute,label_recall__compute,label_f1__compute,label_support__compute,label_auc__compute,label_accuracy__data_handling,label_precision__data_handling,label_recall__data_handling,label_f1__data_handling,label_support__data_handling,label_auc__data_handling,label_accuracy__network,label_precision__network,label_recall__network,label_f1__network,label_support__network,label_auc__network,label_accuracy__security_compliance,label_precision__security_compliance,label_recall__security_compliance,label_f1__security_compliance,label_support__security_compliance,label_auc__security_compliance,label_accuracy__management_monitoring,label_precision__management_monitoring,label_recall__management_monitoring,label_f1__management_monitoring,label_support__management_monitoring,label_auc__management_monitoring,label_accuracy__cloud_service_essentials,label_precision__cloud_service_essentials,label_recall__cloud_service_essentials,label_f1__cloud_service_essentials,label_support__cloud_service_essentials,label_auc__cloud_service_essentials,epoch,train_loss,validation_loss,seed,experiment_name,run_timestamp
0.2,0.23384615384615384,0.2041025641025641,0.39425239410891333,0.7269736842105263,0.9910313901345291,0.8387096774193549,223,0.4061433447098976,0.8263888888888888,0.5446224256292906,0.4491098582810849,0.7943926997813392,0.5563155892504362,0.44428808887040105,0.8263888888888888,0.5627407034727052,0.9048049175368297,0.9052242111244819,0.8184615384615385,0.38461538461538464,0.7317073170731707,0.5042016806722689,41,0.8853486774304363,0.8769230769230769,0.38461538461538464,0.7142857142857143,0.5,28,0.9289321789321789,0.9384615384615385,0.7352941176470589,0.6944444444444444,0.7142857142857143,36,0.9386774317570166,0.8430769230769231,0.5480769230769231,0.9344262295081968,0.6909090909090909,61,0.9508817685047193,0.6246153846153846,0.3862433862433862,0.9240506329113924,0.5447761194029851,79,0.8771225686940414,0.6738461538461539,0.2558139534883721,0.7674418604651163,0.38372093023255816,43,0.8480125350486557,2,0.27735219677460604,0.2771286212262653,2,deambiguified,2026-08-31T01:03:00.820910
0.2,0.46153846153846156,0.13435897435897437,0.48709381081703645,0.8037735849056604,0.9551569506726457,0.8729508196721312,223,0.5292792792792793,0.8159722222222222,0.6420765027322405,0.5536595171575921,0.8151815383641523,0.6468502881331988,0.5665612187068445,0.8159722222222222,0.6588053504134078,0.9212089409347675,0.9220964534028614,0.7661538461538462,0.3300970873786408,0.8292682926829268,0.4722222222222222,41,0.909051872208863,0.8892307692307693,0.42857142857142855,0.8571428571428571,0.5714285714285714,28,0.946127946127946,0.9476923076923077,0.7567567567567568,0.7777777777777778,0.7671232876712328,36,0.9219530949634756,0.9046153846153846,0.6923076923076923,0.8852459016393442,0.7769784172661871,61,0.9592026825633383,0.8,0.5625,0.7974683544303798,0.6596858638743456,79,0.8814448903982711,0.8861538461538462,0.5517241379310345,0.7441860465116279,0.6336633663366337,43,0.9088734949694871,3,0.19161786485848756,0.23202617182618096,2,deambiguified,2026-08-31T01:03:00.820910
0.2,0.563076923076923,0.09846153846153846,0.5295032087795245,0.8421052631578947,0.9327354260089686,0.8851063829787233,223,0.6395348837209303,0.7638888888888888,0.6962025316455697,0.6372514020819106,0.7526103040489573,0.6890249343526739,0.6443982149755454,0.7638888888888888,0.6981707498785616,0.9191522767385966,0.9238242077817891,0.88,0.5192307692307693,0.6585365853658537,0.5806451612903226,41,0.891274476125043,0.9446153846153846,0.6666666666666666,0.7142857142857143,0.6896551724137931,28,0.9247234247234246,0.9384615384615385,0.7,0.7777777777777778,0.7368421052631579,36,0.9438677431757017,0.9107692307692308,0.7285714285714285,0.8360655737704918,0.7786259541984732,61,0.9449826130153999,0.8523076923076923,0.6666666666666666,0.7848101265822784,0.7209302325581395,79,0.8983225275290727,0.8830769230769231,0.5423728813559322,0.7441860465116279,0.6274509803921569,43,0.9117598548573315,4,0.12923368275294017,0.221583872678734,2,deambiguified,2026-08-31T01:03:00.820910
0.2,0.5446153846153846,0.10512820512820513,0.5257805554266521,0.8293650793650794,0.9372197309417041,0.88,223,0.6124661246612466,0.7847222222222222,0.6879756468797564,0.6168641492200643,0.7944016429404582,0.6842473130846524,0.649006741403312,0.7847222222222222,0.7001113337218569,0.9192636856239644,0.9116944110175158,0.8923076923076924,0.5555555555555556,0.7317073170731707,0.631578947368421,41,0.9263998625901753,0.9261538461538461,0.5434782608695652,0.8928571428571429,0.6756756756756757,28,0.9422799422799423,0.9292307692307692,0.6511627906976745,0.7777777777777778,0.7088607594936709,36,0.9363706266820453,0.92,0.7777777777777778,0.8032786885245902,0.7903225806451613,61,0.9344262295081966,0.8830769230769231,0.7662337662337663,0.7468354430379747,0.7564102564102564,79,0.8822167335597407,0.8184615384615385,0.4069767441860465,0.813953488372093,0.5426356589147286,43,0.892380009896091,5,0.09306592507095172,0.24476671786535353,2,deambiguified,2026-08-31T01:03:00.820910
0.2,0.24,0.24871794871794872,0.3107292992402329,0.8235294117647058,0.9572649572649573,0.8853754940711462,234,0.35932721712538224,0.7807308970099668,0.49214659685863876,0.35109925675522596,0.7558693847909534,0.46849477074178786,0.3805019678936576,0.7807308970099668,0.4984922778191139,0.8526076504925452,0.854608350172963,0.7292307692307692,0.29523809523809524,0.6888888888888889,0.41333333333333333,45,0.835952380952381,0.8307692307692308,0.21818181818181817,0.5,0.3037974683544304,24,0.7999723145071982,0.8123076923076923,0.2926829268292683,0.8888888888888888,0.44036697247706424,27,0.9202087994034303,0.7630769230769231,0.416,0.9285714285714286,0.574585635359116,56,0.9319569835369091,0.5692307692307692,0.3588516746411483,0.9259259259259259,0.5172413793103449,81,0.8033292855697227,0.803076923076923,0.5256410256410257,0.6029411764705882,0.5616438356164384,68,0.8237582970931564,1,0.41485759127756644,0.34113429699625286,3,deambiguified,2026-08-31T01:11:19.515911
0.2,0.37538461538461537,0.17282051282051283,0.44115176160582875,0.8241758241758241,0.9615384615384616,0.8875739644970414,234,0.4660377358490566,0.8205980066445183,0.5944645006016848,0.49524121838005647,0.814301708337656,0.6042914861126601,0.49601244253309,0.8205980066445183,0.6068629772283092,0.8972948853440865,0.8988735748435073,0.8,0.391304347826087,0.8,0.5255474452554745,45,0.8921428571428571,0.8646153846153846,0.32142857142857145,0.75,0.45,24,0.8766611295681064,0.9507692307692308,0.6486486486486487,0.8888888888888888,0.75,27,0.9628386776037783,0.9015384615384615,0.7068965517241379,0.7321428571428571,0.7192982456140351,56,0.9006903876792353,0.6676923076923077,0.42011834319526625,0.8765432098765432,0.568,81,0.8462355798421372,0.7784615384615384,0.4830508474576271,0.8382352941176471,0.6129032258064516,68,0.9035820553902495,2,0.29479582350829553,0.2717370476041521,3,deambiguified,2026-08-31T01:11:19.515911
0.2,0.5169230769230769,0.11333333333333333,0.5150283260123446,0.8278388278388278,0.9658119658119658,0.8915187376725838,234,0.6036269430051814,0.7740863787375415,0.6783114992721979,0.6176152173858597,0.7676193934363869,0.6732748635286949,0.6208477845452456,0.7740863787375415,0.6777974687256965,0.9228072582693135,0.9182611428652017,0.9046153846153846,0.6944444444444444,0.5555555555555556,0.6172839506172839,45,0.9189682539682539,0.9261538461538461,0.5,0.5833333333333334,0.5384615384615384,24,0.8816445182724253,0.963076923076923,0.7027027027027027,0.9629629629629629,0.8125,27,0.9893114591101169,0.8246153846153846,0.4954128440366973,0.9642857142857143,0.6545454545454545,56,0.9441715347849178,0.803076923076923,0.5858585858585859,0.7160493827160493,0.6444444444444445,81,0.8682958915199352,0.8984615384615384,0.7272727272727273,0.8235294117647058,0.7724137931034483,68,0.9320782787823301,3,0.20694787832426614,0.23599771587621599,3,deambiguified,2026-08-31T01:11:19.515911
0.2,0.39076923076923076,0.14461538461538462,0.5044350874651188,0.7864406779661017,0.9914529914529915,0.8771266540642723,234,0.5188866799204771,0.867109634551495,0.6492537313432836,0.5485058630166425,0.8658600477227928,0.665433539814853,0.5477955291396392,0.867109634551495,0.6628471108329226,0.9306830189364685,0.9260580760714738,0.8830769230769231,0.5522388059701493,0.8222222222222222,0.6607142857142857,45,0.9433333333333334,0.9138461538461539,0.45454545454545453,0.8333333333333334,0.5882352941176471,24,0.9102990033222591,0.9415384615384615,0.5952380952380952,0.9259259259259259,0.7246376811594203,27,0.9796172010937112,0.8646153846153846,0.5714285714285714,0.8571428571428571,0.6857142857142857,56,0.939259160913436,0.6246153846153846,0.3891891891891892,0.8888888888888888,0.5413533834586466,81,0.8668791742562234,0.9046153846153846,0.7283950617283951,0.8676470588235294,0.7919463087248322,68,0.943293659876402,4,0.1433845436007812,0.28712427545161473,3,deambiguified,2026-08-31T01:11:19.515911
0.2,0.20307692307692307,0.24717948717948718,0.30041008176294487,0.7627737226277372,0.9126637554585153,0.831013916500994,229,0.34775374376039936,0.6989966555183946,0.46444444444444444,0.36745798622925846,0.6540021293070074,0.455519532101817,0.35425180538497153,0.6989966555183946,0.4566372352382562,0.8168020702573549,0.8095813016941187,0.8153846153846154,0.3448275862068966,0.47619047619047616,0.4,42,0.7602221100454316,0.92,0.5294117647058824,0.6428571428571429,0.5806451612903226,28,0.9224386724386724,0.8276923076923077,0.3076923076923077,0.2926829268292683,0.3,41,0.7524046719340433,0.76,0.4140625,0.9464285714285714,0.5760869565217391,56,0.9369357408390866,0.5107692307692308,0.3242009132420091,0.8658536585365854,0.4717607973421927,82,0.7540399478068854,0.683076923076923,0.2845528455284553,0.7,0.4046242774566474,50,0.7743272727272726,1,0.40617378081741007,0.33857195788905736,4,deambiguified,2026-08-31T01:21:38.204629
0.2,0.4646153846153846,0.13230769230769232,0.4539458278998139,0.828,0.9039301310043668,0.8643006263048016,229,0.5529715762273901,0.7157190635451505,0.6239067055393586,0.5543279330770169,0.7141066589237322,0.6188584787445403,0.5645397520432269,0.7157190635451505,0.625288837302176,0.8789069899537378,0.8770016752793989,0.8153846153846154,0.359375,0.5476190476190477,0.4339622641509434,42,0.79261315833754,0.9353846153846154,0.5945945945945946,0.7857142857142857,0.676923076923077,28,0.9522607022607024,0.9076923076923077,0.6341463414634146,0.6341463414634146,0.6341463414634146,41,0.8863792511164548,0.8707692307692307,0.5760869565217391,0.9464285714285714,0.7162162162162162,56,0.9547928836962294,0.8246153846153846,0.6470588235294118,0.6707317073170732,0.6586826347305389,82,0.8233965672990065,0.8523076923076923,0.5147058823529411,0.7,0.5932203389830508,50,0.8620363636363636,2,0.2811571057757427,0.2740152357589631,4,deambiguified,2026-08-31T01:21:38.204629
0.2,0.44,0.14512820512820512,0.4294932451040128,0.8235294117647058,0.9170305676855895,0.8677685950413223,229,0.5186046511627908,0.745819397993311,0.6117969821673526,0.5229142271668924,0.7289508323654665,0.596148236895775,0.5239799843502039,0.745819397993311,0.6035924118317907,0.8844925591571933,0.8779659231559267,0.8553846153846154,0.43243243243243246,0.38095238095238093,0.4050632911392405,42,0.7602221100454316,0.9138461538461539,0.5,0.8928571428571429,0.6410256410256411,28,0.9535834535834536,0.9015384615384615,0.6046511627906976,0.6341463414634146,0.6190476190476191,41,0.9113706630024048,0.8092307692307692,0.47368421052631576,0.9642857142857143,0.6352941176470588,56,0.9655469994689326,0.7692307692307693,0.5267175572519084,0.8414634146341463,0.647887323943662,82,0.875288567700492,0.88,0.6,0.66,0.6285714285714286,50,0.8395636363636363,3,0.19449704390918388,0.2657222527833212,4,deambiguified,2026-08-31T01:21:38.204629
0.2,0.5261538461538462,0.11282051282051282,0.49357712800617115,0.8387096774193549,0.9082969432314411,0.8721174004192872,229,0.6106442577030813,0.7290969899665551,0.6646341463414634,0.6147077141013068,0.7271980255516842,0.6532872550659111,0.6201798536676811,0.7290969899665551,0.6601218498187313,0.9110620823019198,0.9073633290050217,0.8707692307692307,0.5,0.5,0.5,42,0.8789331987211846,0.9384615384615385,0.5869565217391305,0.9642857142857143,0.7297297297297297,28,0.962121212121212,0.9107692307692308,0.7142857142857143,0.4878048780487805,0.5797101449275363,41,0.9142906217794572,0.9292307692307692,0.7538461538461538,0.875,0.8099173553719008,56,0.953996282527881,0.8215384615384616,0.62,0.7560975609756098,0.6813186813186813,82,0.85742246311352,0.8523076923076923,0.5131578947368421,0.78,0.6190476190476191,50,0.9002181818181818,4,0.1325267356467144,0.2520104944705963,4,deambiguified,2026-08-31T01:21:38.204629
0.2,0.41846153846153844,0.1517948717948718,0.47156330135823893,0.7929824561403509,0.9868995633187773,0.8793774319066148,229,0.5029585798816568,0.8528428093645485,0.6327543424317618,0.5207730762490278,0.8496331784746419,0.6385945627716213,0.5148972962098868,0.8528428093645485,0.6359068300492645,0.9295425851625039,0.928074401042036,0.84,0.4358974358974359,0.8095238095238095,0.5666666666666667,42,0.9174659262998486,0.9138461538461539,0.5,0.9642857142857143,0.6585365853658537,28,0.9778739778739779,0.92,0.6744186046511628,0.7073170731707317,0.6904761904761905,41,0.934558570937822,0.8738461538461538,0.5824175824175825,0.9464285714285714,0.7210884353741497,56,0.959970791290494,0.7107692307692308,0.4620253164556962,0.8902439024390244,0.6083333333333333,82,0.8925022583559169,0.8307692307692308,0.46987951807228917,0.78,0.5864661654135338,50,0.8933818181818183,5,0.09189040567083605,0.29820627257937476,4,deambiguified,2026-08-31T01:21:38.204629
0.2,0.20923076923076922,0.2123076923076923,0.3803744463374044,0.6996587030716723,0.9669811320754716,0.8118811881188119,212,0.3848797250859107,0.8,0.5197215777262181,0.44103046051999284,0.7686701933419863,0.5465193236305971,0.41916209892091477,0.8,0.533880729608504,0.869809664550711,0.871259623609923,0.8492307692307692,0.45,0.627906976744186,0.5242718446601942,43,0.8698664027709054,0.9107692307692308,0.5217391304347826,0.7741935483870968,0.6233766233766234,31,0.9387755102040817,0.9076923076923077,0.5609756097560976,0.6571428571428571,0.6052631578947368,35,0.907192118226601,0.8246153846153846,0.4857142857142857,0.9444444444444444,0.6415094339622641,54,0.9304359710263769,0.4523076923076923,0.2862903225806452,0.9861111111111112,0.44375,72,0.8240008783487045,0.7815384615384615,0.34146341463414637,0.6222222222222222,0.4409448818897638,45,0.7502380952380953,1,0.39544335701342287,0.3058510252407619,5,deambiguified,2026-08-31T01:29:55.431930
0.2,0.4153846153846154,0.14,0.490027494980829,0.7527272727272727,0.9764150943396226,0.8501026694045175,212,0.5075921908893709,0.8357142857142857,0.631578947368421,0.5535047003694108,0.8304510651472392,0.6527907289072835,0.5419024862700513,0.8357142857142857,0.6451624392530448,0.9207440013195272,0.9190312232677503,0.7907692307692308,0.3786407766990291,0.9069767441860465,0.5342465753424658,43,0.9332013854527461,0.9323076923076923,0.6,0.8709677419354839,0.7105263157894737,31,0.977507131885012,0.9292307692307692,0.6428571428571429,0.7714285714285715,0.7012987012987013,35,0.9336945812807882,0.916923076923077,0.7142857142857143,0.8333333333333334,0.7692307692307693,54,0.9404810714773815,0.7076923076923077,0.423841059602649,0.8888888888888888,0.5739910313901345,72,0.8734628897672376,0.8830769230769231,0.5614035087719298,0.7111111111111111,0.6274509803921569,45,0.8677777777777778,2,0.2738340428934015,0.23836005337181546,5,deambiguified,2026-08-31T01:29:55.431930
0.2,0.52,0.11333333333333333,0.5296071258830793,0.7777777777777778,0.9575471698113207,0.8583509513742071,212,0.5710843373493976,0.8464285714285714,0.6820143884892086,0.5840608326382434,0.8442599737235897,0.6885949527481876,0.5806193537430642,0.8464285714285714,0.6869338762725832,0.9327088060929507,0.9366060735671513,0.9046153846153846,0.5967741935483871,0.8604651162790697,0.7047619047619048,43,0.9568695365330695,0.9384615384615385,0.627906976744186,0.8709677419354839,0.7297297297297297,31,0.978604344963792,0.9292307692307692,0.6304347826086957,0.8285714285714286,0.7160493827160493,35,0.9448275862068964,0.9107692307692308,0.676056338028169,0.8888888888888888,0.768,54,0.9540112067787344,0.8184615384615385,0.5585585585585585,0.8611111111111112,0.6775956284153005,72,0.8926767676767677,0.8184615384615385,0.4146341463414634,0.7555555555555555,0.5354330708661418,45,0.8723809523809525,3,0.18770007297782035,0.20907719007560185,5,deambiguified,2026-08-31T01:29:55.431930
0.2,0.556923076923077,0.10153846153846154,0.5463878918264184,0.79296875,0.9575471698113207,0.8675213675213675,212,0.6045918367346939,0.8464285714285714,0.7053571428571429,0.6078270476506886,0.8530742143207758,0.705361170856035,0.6169642261755267,0.8464285714285714,0.7077019684993253,0.9318301540405677,0.9299486740804106,0.9230769230769231,0.6551724137931034,0.8837209302325582,0.7524752475247525,43,0.9541481114959591,0.9415384615384615,0.6428571428571429,0.8709677419354839,0.7397260273972602,31,0.9771779679613781,0.9076923076923077,0.5471698113207547,0.8285714285714286,0.6590909090909091,35,0.930935960591133,0.8646153846153846,0.5531914893617021,0.9629629629629629,0.7027027027027027,54,0.9525078584119174,0.88,0.72,0.75,0.7346938775510204,72,0.8913592446201142,0.8738461538461538,0.5285714285714286,0.8222222222222222,0.6434782608695652,45,0.8882539682539683,4,0.12568260873828468,0.23142433308419727,5,deambiguified,2026-08-31T01:29:55.431930
